출처,접수번호,성명,생년월일,생년월일_원본,성별,성별_원본,연락처,연락처_원본,최종학력,자격증,시험지역,시험장,시험일자,시험일자_원본,교시_원본,수수료,감면유형,감면유형_원본,감면금액,최종결제금액,결제수단,결제수단_원본,결제상태,결제상태_원본,접수상태,접수상태_원본,접수일시,접수일시_원본,사용맥락,등급,시험유형,회차,시험구분,응시자격유형,시험연도,차수,1차합격여부,시험과목,교육기관,교육수료번호,교육수료일,교육수료일_원본,교육이수시간,사진검증,확인필요
전문,DP2026224966,유원호,1931-08-26,1931/08/26,남,M,010-2008-8852,010-2008-8852,무학,공인중개사,강원,춘천시험장,2026-10-19,2026/10/19,3,13400,없음,NONE,,13400,신용카드,CARD,완료,PAID,접수완료,CONFIRMED,2026-08-08 11:45,2026/08/08 11:45,본인단독,,,,,,2026,1차,N,부동산학개론;민법및민사특별법,,,,,,,
전문,DP2026332724,구영호,1931-06-11,1931/06/11,남,M,010-8012-2856,010-8012-2856,고등학교졸업,손해평가사,울산,울산시험장,2026-10-18,2026/10/18,2,30000,없음,NONE,,30000,가상계좌,VIRTUAL_ACCOUNT,완료,PAID,접수완료,CONFIRMED,2026-08-07 20:59,2026/08/07 20:59,가족보조,,,,,,2026,2차,Y,농작물재해보험이론과실무;가축재해보험이론과실무,,,,,,,
전문,DP2026708673,오말순,1955-09-02,1955/09/02,여,F,010-4765-4558,010-4765-4558,대학교졸,손해평가사,인천,인천시험장,2026-10-22,2026/10/22,1,30000,없음,NONE,,30000,신용카드,CARD,완료,PAID,접수완료,CONFIRMED,2026-08-04 22:45,2026/08/04 22:45,본인단독,,,,,,2026,1차,N,상법(보험편);농어업재해보험법규,,,,,,,
전문,DP2026194158,차정호,1928-07-04,1928/07/04,남,M,010-1348-2242,010-1348-2242,대학원졸,공인중개사,부산,부산시험장,2026-10-24,2026/10/24,2,13400,없음,NONE,,13400,계좌이체,BANK_TRANSFER,완료,PAID,접수완료,CONFIRMED,2026-08-08 10:44,2026/08/08 10:44,가족보조,,,,,,2026,1차,N,부동산학개론;민법및민사특별법,,,,,,,
전문,DP2026352751,차정호,1961-03-14,1961/03/14,남,M,010-9144-3042,010-9144-3042,고등학교졸업,공인중개사,경북,포항시험장,2026-10-19,2026/10/19,2,15200,없음,NONE,,15200,신용카드,CARD,완료,PAID,접수완료,CONFIRMED,2026-08-03 20:05,2026/08/03 20:05,가족보조,,,,,,2026,2차,Y,공인중개사법;부동산공법;부동산공시법;부동산세법,,,,,,,
전문,DP2026996783,최기철,1956-02-11,1956/02/11,남,M,010-7070-3287,010-7070-3287,대학교졸,손해평가사,경기,수원시험장,2026-10-21,2026/10/21,2,30000,없음,NONE,,30000,가상계좌,VIRTUAL_ACCOUNT,완료,PAID,접수완료,CONFIRMED,2026-08-02 22:24,2026/08/02 22:24,본인단독,,,,,,2026,2차,Y,농작물재해보험이론과실무;가축재해보험이론과실무,,,,,,,
전문,DP2026923641,장점순,1952-04-20,1952/04/20,여,F,010-2841-1433,010-2841-1433,고등학교졸업,손해평가사,울산,울산시험장,2026-10-18,2026/10/18,1,30000,없음,NONE,,30000,가상계좌,VIRTUAL_ACCOUNT,완료,PAID,접수완료,CONFIRMED,2026-08-13 17:02,2026/08/13 17:02,본인단독,,,,,,2026,2차,Y,농작물재해보험이론과실무;가축재해보험이론과실무,,,,,,,
전문,DP2026562904,조복순,1936-08-15,1936/08/15,여,F,010-7179-2105,010-7179-2105,대학교졸,공인중개사,대전,대전시험장,2026-10-25,2026/10/25,1,15200,없음,NONE,,15200,가상계좌,VIRTUAL_ACCOUNT,완료,PAID,접수완료,CONFIRMED,2026-08-15 17:33,2026/08/15 17:33,본인단독,,,,,,2026,2차,Y,공인중개사법;부동산공법;부동산공시법;부동산세법,,,,,,,
전문,DP2026063073,김필순,1962-10-13,1962/10/13,여,F,010-2501-4664,010-2501-4664,초등학교졸업,공인중개사,광주,광주시험장,2026-10-23,2026/10/23,1,15200,없음,NONE,,15200,계좌이체,BANK_TRANSFER,완료,PAID,접수완료,CONFIRMED,2026-08-07 10:41,2026/08/07 10:41,본인단독,,,,,,2026,2차,Y,공인중개사법;부동산공법;부동산공시법;부동산세법,,,,,,,
전문,DP2026125236,남영자,1933-03-26,1933/03/26,여,F,010-7574-5789,010-7574-5789,대학원졸,공인중개사,경기,수원시험장,2026-10-19,2026/10/19,3,13400,장애인,DISABLED,,13400,가상계좌,VIRTUAL_ACCOUNT,완료,PAID,접수완료,CONFIRMED,2026-08-16 20:19,2026/08/16 20:19,가족보조,,,,,,2026,1차,N,부동산학개론;민법및민사특별법,,,,,,,
전문,DP2026619578,오운순,1941-05-12,1941/05/12,여,F,010-4648-4561,010-4648-4561,고등학교졸업,공인중개사,인천,인천시험장,2026-10-16,2026/10/16,3,13400,없음,NONE,,13400,신용카드,CARD,완료,PAID,접수완료,CONFIRMED,2026-08-10 22:57,2026/08/10 22:57,본인단독,,,,,,2026,1차,N,부동산학개론;민법및민사특별법,,,,,,,
전문,DP2026567093,민정순,1956-03-05,1956/03/05,여,F,010-5602-3163,010-5602-3163,대학교졸,손해평가사,경북,포항시험장,2026-10-16,2026/10/16,3,30000,없음,NONE,,30000,신용카드,CARD,완료,PAID,접수완료,CONFIRMED,2026-08-13 18:03,2026/08/13 18:03,본인단독,,,,,,2026,1차,N,상법(보험편);농어업재해보험법규,,,,,,,
전문,DP2026423525,한선옥,1937-05-20,1937/05/20,여,F,010-6505-6049,010-6505-6049,고등학교졸업,손해평가사,충남,천안시험장,2026-10-20,2026/10/20,2,30000,없음,NONE,,30000,신용카드,CARD,완료,PAID,접수완료,CONFIRMED,2026-08-01 09:06,2026/08/01 09:06,본인단독,,,,,,2026,1차,N,상법(보험편);농어업재해보험법규,,,,,,,
전문,DP2026292904,성필순,1956-03-25,1956/03/25,여,F,010-4052-1049,010-4052-1049,중학교졸업,손해평가사,충북,청주시험장,2026-10-22,2026/10/22,3,30000,장애인,DISABLED,,30000,계좌이체,BANK_TRANSFER,완료,PAID,접수완료,CONFIRMED,2026-08-17 12:49,2026/08/17 12:49,가족보조,,,,,,2026,1차,N,상법(보험편);농어업재해보험법규,,,,,,,
전문,DP2026135270,곽순옥,1957-02-16,1957/02/16,여,F,010-6947-8203,010-6947-8203,고등학교졸업,공인중개사,제주,제주시험장,2026-10-25,2026/10/25,2,13400,없음,NONE,,13400,신용카드,CARD,완료,PAID,접수완료,CONFIRMED,2026-08-05 16:48,2026/08/05 16:48,가족보조,,,,,,2026,1차,N,부동산학개론;민법및민사특별법,,,,,,,
전문,DP2026307965,신갑순,1965-04-23,1965/04/23,여,F,010-3571-5727,010-3571-5727,대학원졸,공인중개사,경남,창원시험장,2026-10-21,2026/10/21,2,15200,없음,NONE,,15200,신용카드,CARD,완료,PAID,접수완료,CONFIRMED,2026-08-08 12:24,2026/08/08 12:24,본인단독,,,,,,2026,2차,N,공인중개사법;부동산공법;부동산공시법;부동산세법,,,,,,,
전문,DP2026278476,남운순,1947-11-25,1947/11/25,여,F,010-5204-8246,010-5204-8246,초등학교졸업,손해평가사,전북,전주시험장,2026-10-21,2026/10/21,3,30000,장애인,DISABLED,,30000,가상계좌,VIRTUAL_ACCOUNT,완료,PAID,접수완료,CONFIRMED,2026-08-19 16:45,2026/08/19 16:45,가족보조,,,,,,2026,2차,Y,농작물재해보험이론과실무;가축재해보험이론과실무,,,,,,,
전문,DP2026151511,주만복,1948-07-22,1948/07/22,남,M,010-5489-2154,010-5489-2154,대학원졸,공인중개사,인천,인천시험장,2026-10-22,2026/10/22,3,15200,없음,NONE,,15200,신용카드,CARD,완료,PAID,접수완료,CONFIRMED,2026-08-16 15:18,2026/08/16 15:18,가족보조,,,,,,2026,2차,Y,공인중개사법;부동산공법;부동산공시법;부동산세법,,,,,,,
전문,DP2026438997,손용기,1942-02-23,1942/02/23,남,M,010-7132-3089,010-7132-3089,대학교졸,공인중개사,전남,순천시험장,2026-10-17,2026/10/17,2,15200,없음,NONE,,15200,가상계좌,VIRTUAL_ACCOUNT,환불,REFUNDED,취소,CANCELLED,2026-08-09 16:12,2026/08/09 16:12,본인단독,,,,,,2026,2차,Y,공인중개사법;부동산공법;부동산공시법;부동산세법,,,,,,,
전문,DP2026745893,민병수,1962-10-08,1962/10/08,남,M,010-6221-2275,010-6221-2275,무학,공인중개사,경기,성남시험장,2026-10-23,2026/10/23,3,15200,없음,NONE,,15200,가상계좌,VIRTUAL_ACCOUNT,완료,PAID,접수완료,CONFIRMED,2026-08-18 13:55,2026/08/18 13:55,본인단독,,,,,,2026,2차,Y,공인중개사법;부동산공법;부동산공시법;부동산세법,,,,,,,
전문,DP2026789189,임인순,1934-08-21,1934/08/21,여,F,010-4166-3631,010-4166-3631,중학교졸업,손해평가사,서울,서울2시험장,2026-10-22,2026/10/22,2,30000,없음,NONE,,30000,가상계좌,VIRTUAL_ACCOUNT,완료,PAID,접수완료,CONFIRMED,2026-08-10 20:14,2026/08/10 20:14,본인단독,,,,,,2026,1차,N,상법(보험편);농어업재해보험법규,,,,,,,
전문,DP2026044715,문미자,1952-12-15,1952/12/15,여,F,010-7614-2780,010-7614-2780,전문대졸,손해평가사,광주,광주시험장,2026-10-16,2026/10/16,1,30000,없음,NONE,,30000,계좌이체,BANK_TRANSFER,완료,PAID,접수완료,CONFIRMED,2026-08-13 16:44,2026/08/13 16:44,가족보조,,,,,,2026,2차,Y,농작물재해보험이론과실무;가축재해보험이론과실무,,,,,,,
전문,DP2026302030,전삼석,1948-08-14,1948/08/14,남,M,010-3704-9296,010-3704-9296,고등학교졸업,공인중개사,인천,인천시험장,2026-10-20,2026/10/20,2,13400,없음,NONE,,13400,가상계좌,VIRTUAL_ACCOUNT,완료,PAID,접수완료,CONFIRMED,2026-08-01 18:33,2026/08/01 18:33,가족보조,,,,,,2026,1차,N,부동산학개론;민법및민사특별법,,,,,,,
전문,DP2026447789,임갑수,1955-04-13,1955/04/13,남,M,010-5522-4905,010-5522-4905,초등학교졸업,공인중개사,전남,순천시험장,2026-10-25,2026/10/25,3,13400,없음,NONE,,13400,가상계좌,VIRTUAL_ACCOUNT,완료,PAID,접수완료,CONFIRMED,2026-08-13 22:55,2026/08/13 22:55,가족보조,,,,,,2026,1차,N,부동산학개론;민법및민사특별법,,,,,,,
전문,DP2026492983,고용기,1928-08-07,1928/08/07,남,M,010-1315-7902,010-1315-7902,대학원졸,손해평가사,강원,춘천시험장,2026-10-17,2026/10/17,1,30000,없음,NONE,,30000,가상계좌,VIRTUAL_ACCOUNT,완료,PAID,접수완료,CONFIRMED,2026-08-05 18:02,2026/08/05 18:02,본인단독,,,,,,2026,1차,N,상법(보험편);농어업재해보험법규,,,,,,,
전문,DP2026517178,장상길,1950-05-07,1950/05/07,남,M,010-4239-4971,010-4239-4971,대학원졸,손해평가사,광주,광주시험장,2026-10-18,2026/10/18,1,30000,없음,NONE,,30000,계좌이체,BANK_TRANSFER,완료,PAID,접수완료,CONFIRMED,2026-08-02 10:33,2026/08/02 10:33,가족보조,,,,,,2026,1차,N,상법(보험편);농어업재해보험법규,,,,,,,
전문,DP2026127045,한두만,1949-01-23,1949/01/23,남,M,010-5313-7173,010-5313-7173,고등학교졸업,손해평가사,전북,전주시험장,2026-10-22,2026/10/22,2,30000,없음,NONE,,30000,계좌이체,BANK_TRANSFER,완료,PAID,접수완료,CONFIRMED,2026-08-11 12:47,2026/08/11 12:47,가족보조,,,,,,2026,1차,N,상법(보험편);농어업재해보험법규,,,,,,,
전문,DP2026228471,배일남,1943-12-24,1943/12/24,남,M,010-7837-6733,010-7837-6733,초등학교졸업,공인중개사,부산,부산남부시험장,2026-10-16,2026/10/16,2,15200,없음,NONE,,15200,가상계좌,VIRTUAL_ACCOUNT,완료,PAID,접수완료,CONFIRMED,2026-08-07 09:46,2026/08/07 09:46,본인단독,,,,,,2026,2차,Y,공인중개사법;부동산공법;부동산공시법;부동산세법,,,,,,,
전문,DP2026827465,권동호,1942-07-10,1942/07/10,남,M,010-1532-7210,010-1532-7210,고등학교졸업,공인중개사,경기,고양시험장,2026-10-22,2026/10/22,1,13400,없음,NONE,,13400,계좌이체,BANK_TRANSFER,완료,PAID,접수완료,CONFIRMED,2026-08-06 22:08,2026/08/06 22:08,본인단독,,,,,,2026,1차,N,부동산학개론;민법및민사특별법,,,,,,,
전문,DP2026476464,하말자,1933-12-21,1933/12/21,여,F,010-4809-1113,010-4809-1113,고등학교졸업,공인중개사,경북,포항시험장,2026-10-17,2026/10/17,3,15200,없음,NONE,,15200,신용카드,CARD,완료,PAID,접수완료,CONFIRMED,2026-08-13 19:02,2026/08/13 19:02,본인단독,,,,,,2026,2차,N,공인중개사법;부동산공법;부동산공시법;부동산세법,,,,,,,
전문,DP2026320609,유만복,1953-10-02,1953/10/02,남,M,010-3535-7806,010-3535-7806,대학교졸,공인중개사,서울,서울2시험장,2026-10-16,2026/10/16,1,13400,없음,NONE,,13400,신용카드,CARD,완료,PAID,접수완료,CONFIRMED,2026-08-03 22:44,2026/08/03 22:44,가족보조,,,,,,2026,1차,N,부동산학개론;민법및민사특별법,,,,,,,
전문,DP2026324726,남명자,1961-10-24,1961/10/24,여,F,010-9852-8550,010-9852-8550,전문대졸,손해평가사,전북,전주시험장,2026-10-18,2026/10/18,2,30000,없음,NONE,,30000,계좌이체,BANK_TRANSFER,완료,PAID,접수완료,CONFIRMED,2026-08-01 20:14,2026/08/01 20:14,본인단독,,,,,,2026,1차,N,상법(보험편);농어업재해보험법규,,,,,,,
전문,DP2026892097,한춘자,1928-09-18,1928/09/18,여,F,010-6102-6736,010-6102-6736,대학교졸,공인중개사,인천,인천시험장,2026-10-23,2026/10/23,3,15200,없음,NONE,,15200,신용카드,CARD,완료,PAID,접수완료,CONFIRMED,2026-08-12 12:52,2026/08/12 12:52,본인단독,,,,,,2026,2차,N,공인중개사법;부동산공법;부동산공시법;부동산세법,,,,,,,
전문,DP2026557063,심순옥,1949-05-26,1949/05/26,여,F,010-3371-4266,010-3371-4266,전문대졸,공인중개사,경남,창원시험장,2026-10-23,2026/10/23,1,15200,없음,NONE,,15200,계좌이체,BANK_TRANSFER,완료,PAID,접수완료,CONFIRMED,2026-08-03 20:21,2026/08/03 20:21,본인단독,,,,,,2026,2차,N,공인중개사법;부동산공법;부동산공시법;부동산세법,,,,,,,
전문,DP2026912782,이미자,1942-12-26,1942/12/26,여,F,010-7772-3147,010-7772-3147,대학교졸,손해평가사,충남,천안시험장,2026-10-19,2026/10/19,3,30000,없음,NONE,,30000,가상계좌,VIRTUAL_ACCOUNT,완료,PAID,접수완료,CONFIRMED,2026-08-16 18:09,2026/08/16 18:09,가족보조,,,,,,2026,2차,Y,농작물재해보험이론과실무;가축재해보험이론과실무,,,,,,,
전문,DP2026114812,양동호,1942-04-22,1942/04/22,남,M,010-6529-1312,010-6529-1312,전문대졸,손해평가사,전남,순천시험장,2026-10-18,2026/10/18,2,30000,없음,NONE,,30000,신용카드,CARD,완료,PAID,접수완료,CONFIRMED,2026-08-08 21:20,2026/08/08 21:20,가족보조,,,,,,2026,2차,Y,농작물재해보험이론과실무;가축재해보험이론과실무,,,,,,,
전문,DP2026236680,강순옥,1928-08-28,1928/08/28,여,F,010-8115-3241,010-8115-3241,고등학교졸업,손해평가사,전북,전주시험장,2026-10-18,2026/10/18,3,30000,없음,NONE,,30000,계좌이체,BANK_TRANSFER,완료,PAID,접수완료,CONFIRMED,2026-08-19 09:40,2026/08/19 09:40,가족보조,,,,,,2026,2차,Y,농작물재해보험이론과실무;가축재해보험이론과실무,,,,,,,
전문,DP2026368079,조운순,1945-05-21,1945/05/21,여,F,010-5159-5646,010-5159-5646,전문대졸,손해평가사,경남,창원시험장,2026-10-24,2026/10/24,1,30000,없음,NONE,,30000,계좌이체,BANK_TRANSFER,완료,PAID,접수완료,CONFIRMED,2026-08-07 21:14,2026/08/07 21:14,가족보조,,,,,,2026,2차,Y,농작물재해보험이론과실무;가축재해보험이론과실무,,,,,,,
전문,DP2026242128,차영호,1939-09-07,1939/09/07,남,M,010-6228-7302,010-6228-7302,고등학교졸업,공인중개사,광주,광주시험장,2026-10-21,2026/10/21,1,15200,없음,NONE,,15200,계좌이체,BANK_TRANSFER,대기,PENDING,결제대기,PENDING,2026-08-08 17:48,2026/08/08 17:48,가족보조,,,,,,2026,2차,Y,공인중개사법;부동산공법;부동산공시법;부동산세법,,,,,,,
전문,DP2026944066,이원호,1937-08-26,1937/08/26,남,M,010-6435-7621,010-6435-7621,대학교졸,손해평가사,부산,부산시험장,2026-10-18,2026/10/18,3,30000,장애인,DISABLED,,30000,가상계좌,VIRTUAL_ACCOUNT,대기,PENDING,결제대기,PENDING,2026-08-05 13:02,2026/08/05 13:02,본인단독,,,,,,2026,1차,N,상법(보험편);농어업재해보험법규,,,,,,,
전문,DP2026868159,고인순,1938-05-02,1938/05/02,여,F,010-5520-7481,010-5520-7481,대학교졸,손해평가사,충북,청주시험장,2026-10-18,2026/10/18,3,30000,없음,NONE,,30000,신용카드,CARD,완료,PAID,접수완료,CONFIRMED,2026-08-19 20:44,2026/08/19 20:44,가족보조,,,,,,2026,1차,N,상법(보험편);농어업재해보험법규,,,,,,,
전문,DP2026678936,이말자,1936-05-03,1936/05/03,여,F,010-1959-9818,010-1959-9818,중학교졸업,공인중개사,세종,세종시험장,2026-10-24,2026/10/24,2,15200,없음,NONE,,15200,계좌이체,BANK_TRANSFER,완료,PAID,접수완료,CONFIRMED,2026-08-02 16:50,2026/08/02 16:50,본인단독,,,,,,2026,2차,Y,공인중개사법;부동산공법;부동산공시법;부동산세법,,,,,,,
전문,DP2026918247,백일남,1952-01-16,1952/01/16,남,M,010-8073-3224,010-8073-3224,전문대졸,공인중개사,서울,서울남부시험장,2026-10-23,2026/10/23,2,13400,없음,NONE,,13400,가상계좌,VIRTUAL_ACCOUNT,완료,PAID,접수완료,CONFIRMED,2026-08-04 10:17,2026/08/04 10:17,가족보조,,,,,,2026,1차,N,부동산학개론;민법및민사특별법,,,,,,,
전문,DP2026404462,권순옥,1965-02-01,1965/02/01,여,F,010-4569-6604,010-4569-6604,전문대졸,손해평가사,충북,청주시험장,2026-10-23,2026/10/23,2,30000,기초생활수급자,BASIC_LIVING,,30000,계좌이체,BANK_TRANSFER,완료,PAID,접수완료,CONFIRMED,2026-08-04 09:31,2026/08/04 09:31,본인단독,,,,,,2026,1차,N,상법(보험편);농어업재해보험법규,,,,,,,
전문,DP2026137095,최귀순,1957-04-14,1957/04/14,여,F,010-5604-3695,010-5604-3695,고등학교졸업,손해평가사,경남,창원시험장,2026-10-20,2026/10/20,2,30000,장애인,DISABLED,,30000,가상계좌,VIRTUAL_ACCOUNT,환불,REFUNDED,취소,CANCELLED,2026-08-17 20:55,2026/08/17 20:55,본인단독,,,,,,2026,1차,N,상법(보험편);농어업재해보험법규,,,,,,,
전문,DP2026700260,백말순,1962-03-02,1962/03/02,여,F,010-5192-3636,010-5192-3636,고등학교졸업,손해평가사,전북,전주시험장,2026-10-19,2026/10/19,3,30000,장애인,DISABLED,,30000,신용카드,CARD,완료,PAID,접수완료,CONFIRMED,2026-08-08 10:12,2026/08/08 10:12,본인단독,,,,,,2026,2차,Y,농작물재해보험이론과실무;가축재해보험이론과실무,,,,,,,
전문,DP2026479694,차상원,1943-06-05,1943/06/05,남,M,010-7984-3906,010-7984-3906,대학교졸,손해평가사,세종,세종시험장,2026-10-18,2026/10/18,1,30000,없음,NONE,,30000,가상계좌,VIRTUAL_ACCOUNT,완료,PAID,접수완료,CONFIRMED,2026-08-03 14:13,2026/08/03 14:13,본인단독,,,,,,2026,1차,N,상법(보험편);농어업재해보험법규,,,,,,,
전문,DP2026778355,송옥분,1947-01-02,1947/01/02,여,F,010-6021-8169,010-6021-8169,중학교졸업,손해평가사,대구,대구시험장,2026-10-21,2026/10/21,2,30000,없음,NONE,,30000,가상계좌,VIRTUAL_ACCOUNT,완료,PAID,접수완료,CONFIRMED,2026-08-18 14:43,2026/08/18 14:43,본인단독,,,,,,2026,1차,N,상법(보험편);농어업재해보험법규,,,,,,,
전문,DP2026366459,민태호,1953-06-06,1953/06/06,남,M,010-7754-2159,010-7754-2159,고등학교졸업,손해평가사,제주,제주시험장,2026-10-15,2026/10/15,3,30000,없음,NONE,,30000,가상계좌,VIRTUAL_ACCOUNT,완료,PAID,접수완료,CONFIRMED,2026-08-11 12:07,2026/08/11 12:07,본인단독,,,,,,2026,1차,N,상법(보험편);농어업재해보험법규,,,,,,,
전문,DP2026129481,심두만,1942-03-09,1942/03/09,남,M,010-8162-5014,010-8162-5014,대학원졸,손해평가사,광주,광주시험장,2026-10-23,2026/10/23,1,30000,없음,NONE,,30000,계좌이체,BANK_TRANSFER,완료,PAID,접수완료,CONFIRMED,2026-08-02 13:21,2026/08/02 13:21,본인단독,,,,,,2026,1차,N,상법(보험편);농어업재해보험법규,,,,,,,
전문,DP2026723654,신상원,1961-04-10,1961/04/10,남,M,010-1943-9973,010-1943-9973,고등학교졸업,손해평가사,경기,수원시험장,2026-10-24,2026/10/24,3,30000,없음,NONE,,30000,신용카드,CARD,완료,PAID,접수완료,CONFIRMED,2026-08-14 19:55,2026/08/14 19:55,가족보조,,,,,,2026,1차,N,상법(보험편);농어업재해보험법규,,,,,,,
전문,DP2026451380,남명자,1930-02-09,1930/02/09,여,F,010-9387-7441,010-9387-7441,대학원졸,손해평가사,경북,포항시험장,2026-10-21,2026/10/21,3,30000,장애인,DISABLED,,30000,신용카드,CARD,완료,PAID,접수완료,CONFIRMED,2026-08-15 17:46,2026/08/15 17:46,가족보조,,,,,,2026,2차,Y,농작물재해보험이론과실무;가축재해보험이론과실무,,,,,,,
